activity_id,viewer_id,movie_id,watch_date,platform,watch_duration_min,completion_rate,rewatched,device_type
8152,319,6,2024-06-04,WebBrowser,70,0.58,0,TV
8153,34,5,2024-09-23,StreamMax,56,0.63,1,Tablet
8154,747,1,2025-02-06,WebBrowser,100,0.82,0,Tablet
8155,1875,9,2024-08-07,TabletApp,50,0.46,0,Desktop
8156,821,5,2025-02-21,MobileApp,66,0.55,0,TV
8157,1610,2,2025-04-13,TabletApp,85,0.9,0,Tablet
8158,1413,1,2025-01-11,WebBrowser,86,0.86,0,Tablet
8159,569,3,2025-02-25,StreamMax,96,0.7,0,TV
8160,1347,12,2025-01-08,SmartTV,27,0.31,0,Desktop
8161,1098,5,2024-09-25,StreamMax,90,0.9,0,Tablet
8162,1893,1,2025-01-15,MobileApp,67,0.74,1,TV
8163,751,10,2024-09-22,MobileApp,45,0.31,0,TV
8164,566,1,2024-08-18,StreamMax,154,0.99,0,Mobile
8165,607,8,2024-10-02,StreamMax,131,0.85,0,Mobile
8166,1007,7,2024-11-28,SmartTV,122,0.84,0,Desktop
8167,37,10,2024-06-13,WebBrowser,134,0.95,0,Tablet
8168,1070,1,2025-03-19,MobileApp,88,0.74,0,Tablet
8169,1723,1,2024-10-29,StreamMax,64,0.62,1,Desktop
8170,400,4,2025-01-06,MobileApp,69,0.54,0,TV
8171,1103,2,2024-10-25,MobileApp,84,0.89,0,TV
8172,955,1,2025-04-23,SmartTV,111,0.85,0,Desktop
8173,31,2,2024-10-26,TabletApp,97,0.97,0,Mobile
8174,1698,6,2024-07-10,SmartTV,50,0.45,0,Tablet
8175,596,2,2025-01-23,SmartTV,90,0.58,0,TV
8176,1579,13,2025-01-21,WebBrowser,51,0.59,1,Desktop
8177,1886,10,2024-10-24,WebBrowser,116,0.85,0,Mobile
8178,379,14,2024-07-26,WebBrowser,117,0.79,0,Tablet
8179,411,12,2024-08-10,StreamMax,108,0.86,0,Desktop
8180,246,5,2024-10-28,SmartTV,82,0.54,0,Desktop
8181,1168,8,2024-06-08,StreamMax,64,0.73,0,Tablet
8182,1967,2,2025-03-26,StreamMax,69,0.78,0,Mobile
8183,478,6,2025-03-18,SmartTV,114,0.96,0,Desktop
8184,868,8,2024-06-01,StreamMax,91,0.62,1,Tablet
8185,1802,1,2025-04-01,SmartTV,71,0.64,0,TV
8186,1728,7,2025-04-19,StreamMax,70,0.65,0,TV
8187,1373,14,2025-03-29,TabletApp,57,0.5,0,Tablet
8188,305,3,2024-11-14,MobileApp,97,0.64,0,Desktop
8189,658,1,2024-09-13,MobileApp,107,0.95,0,Desktop
8190,75,10,2024-07-06,TabletApp,102,0.89,0,Desktop
8191,955,1,2025-02-23,MobileApp,45,0.37,0,TV
8192,671,6,2024-12-16,TabletApp,58,0.4,0,Desktop
8193,1935,4,2024-09-16,SmartTV,151,0.97,0,TV
8194,800,10,2025-04-04,TabletApp,50,0.33,0,Tablet
8195,584,2,2025-02-06,TabletApp,52,0.37,0,Mobile
8196,1697,1,2025-01-28,TabletApp,58,0.62,0,Tablet
8197,82,5,2024-12-20,StreamMax,50,0.55,0,TV
8198,621,5,2024-07-13,WebBrowser,46,0.51,0,TV
8199,167,13,2024-06-12,SmartTV,61,0.52,0,Mobile
8200,206,2,2025-02-15,TabletApp,55,0.46,0,Desktop
8201,1252,11,2024-07-23,StreamMax,53,0.34,0,TV
8202,1039,13,2024-11-13,TabletApp,71,0.73,0,Desktop
8203,1762,1,2025-01-23,StreamMax,85,0.6,1,Desktop
8204,1782,15,2024-09-29,WebBrowser,74,0.48,0,TV
8205,172,6,2024-12-20,StreamMax,35,0.38,0,Mobile
8206,486,4,2024-11-15,WebBrowser,88,0.99,0,Tablet
8207,1731,1,2024-07-20,WebBrowser,81,0.9,0,Mobile
8208,1965,2,2025-01-24,MobileApp,47,0.31,0,Desktop
8209,615,6,2024-12-27,MobileApp,115,0.85,0,TV
8210,917,1,2024-10-12,TabletApp,66,0.42,0,Desktop
8211,654,10,2025-03-20,WebBrowser,44,0.46,0,TV
8212,126,8,2025-01-13,SmartTV,36,0.35,0,Mobile
8213,159,1,2025-03-30,SmartTV,35,0.32,0,Tablet
8214,1295,3,2024-12-25,StreamMax,62,0.61,0,Mobile
8215,790,6,2024-06-02,WebBrowser,105,0.95,0,Desktop
8216,155,15,2024-11-24,SmartTV,74,0.49,0,Mobile
8217,1209,1,2025-01-16,MobileApp,40,0.34,0,TV
8218,1176,2,2024-09-05,SmartTV,56,0.38,0,Desktop
8219,742,1,2025-03-26,SmartTV,63,0.65,0,Tablet
8220,1548,11,2025-03-17,WebBrowser,93,0.83,1,Tablet
8221,1070,9,2025-04-03,TabletApp,77,0.54,0,Mobile
8222,493,5,2025-04-13,MobileApp,146,0.93,0,Mobile
8223,1546,6,2025-04-22,TabletApp,98,0.89,0,Desktop
8224,1394,1,2024-11-15,StreamMax,112,0.87,0,Desktop
8225,377,3,2024-07-18,MobileApp,92,0.9,0,Desktop
8226,1532,7,2024-08-26,SmartTV,85,0.71,0,Tablet
8227,1354,1,2024-11-11,MobileApp,59,0.5,0,Desktop
8228,1439,3,2024-12-01,MobileApp,95,0.76,0,TV
8229,441,3,2025-04-09,WebBrowser,40,0.43,0,Mobile
8230,677,12,2024-06-16,StreamMax,108,0.89,0,Mobile
8231,945,5,2024-08-22,WebBrowser,54,0.47,0,TV
8232,1929,1,2024-06-23,SmartTV,63,0.66,1,Desktop
8233,435,3,2024-12-03,StreamMax,74,0.6,0,Mobile
8234,618,13,2025-01-01,SmartTV,45,0.37,0,Desktop
8235,1138,11,2024-06-20,StreamMax,57,0.38,0,Mobile
8236,1783,2,2024-06-05,SmartTV,33,0.3,0,Tablet
8237,198,11,2024-08-29,WebBrowser,100,0.92,1,Desktop
8238,794,11,2024-07-27,SmartTV,69,0.68,0,Tablet
8239,1930,6,2024-10-26,WebBrowser,107,0.95,0,TV
8240,1873,1,2025-03-16,WebBrowser,100,0.79,0,Desktop
8241,1603,2,2024-06-05,SmartTV,96,0.85,0,Mobile
8242,467,1,2024-08-25,StreamMax,88,0.88,0,TV
8243,574,8,2024-07-25,TabletApp,98,0.74,1,Desktop
8244,1774,1,2024-08-25,StreamMax,112,0.83,0,Mobile
8245,1111,10,2025-03-17,WebBrowser,50,0.54,0,TV
8246,1443,8,2024-09-24,SmartTV,54,0.54,1,Mobile
8247,201,7,2024-11-02,TabletApp,80,0.77,0,Tablet
8248,320,7,2024-07-15,SmartTV,81,0.64,0,Mobile
8249,516,14,2025-04-04,MobileApp,100,0.77,0,TV
8250,1326,9,2025-03-07,MobileApp,98,0.71,0,Tablet
8251,920,1,2024-12-20,SmartTV,50,0.36,0,Tablet
8252,1828,1,2025-04-29,WebBrowser,68,0.73,0,TV
8253,1300,3,2025-01-08,MobileApp,79,0.61,0,TV
8254,953,3,2024-11-24,StreamMax,114,0.75,0,Tablet
8255,279,2,2025-04-24,MobileApp,58,0.51,0,TV
8256,236,1,2024-08-05,StreamMax,73,0.48,0,Tablet
8257,1279,10,2025-02-27,SmartTV,50,0.56,0,Tablet
8258,1422,1,2025-03-22,MobileApp,77,0.69,1,Mobile
8259,1573,8,2024-10-18,MobileApp,80,0.58,1,Desktop
8260,1227,5,2024-06-24,WebBrowser,63,0.41,0,Mobile
8261,1274,11,2025-01-11,TabletApp,138,0.99,0,Mobile
8262,1326,1,2024-06-21,MobileApp,73,0.8,1,Desktop
8263,682,12,2025-04-27,MobileApp,75,0.81,0,Mobile
8264,936,7,2025-03-12,SmartTV,100,0.93,0,Desktop
8265,1050,2,2025-04-24,StreamMax,58,0.56,0,TV
8266,1995,12,2024-12-17,WebBrowser,43,0.33,1,Tablet
8267,1950,12,2024-07-18,TabletApp,49,0.36,0,Tablet
8268,905,1,2025-03-06,WebBrowser,84,0.56,0,Tablet
8269,1908,3,2024-10-09,TabletApp,72,0.82,0,Desktop
8270,177,7,2025-04-04,MobileApp,96,0.67,0,Mobile
8271,980,5,2025-01-09,WebBrowser,94,0.66,0,Desktop
8272,630,12,2024-07-24,TabletApp,127,0.87,0,Tablet
8273,89,6,2024-10-13,WebBrowser,65,0.42,0,Desktop
8274,1168,3,2025-02-24,MobileApp,83,0.58,0,Mobile
8275,733,14,2024-10-26,WebBrowser,127,0.95,0,Tablet
8276,1167,1,2024-12-12,TabletApp,65,0.42,0,Tablet
8277,1568,6,2024-11-26,StreamMax,69,0.53,0,TV
8278,1036,8,2024-09-26,StreamMax,39,0.35,0,TV
8279,211,2,2025-03-05,StreamMax,82,0.7,1,TV
8280,510,15,2024-06-24,WebBrowser,81,0.53,0,TV
8281,428,3,2024-09-27,WebBrowser,71,0.77,0,Mobile
8282,356,6,2024-12-04,WebBrowser,146,0.96,0,TV
8283,775,9,2025-01-29,SmartTV,53,0.37,1,Desktop
8284,1671,3,2024-06-24,TabletApp,96,0.73,0,Desktop
8285,1599,8,2025-03-16,SmartTV,68,0.46,0,TV
8286,88,12,2024-06-25,TabletApp,48,0.51,1,Mobile
8287,1550,1,2025-01-06,WebBrowser,29,0.33,1,TV
8288,771,2,2024-09-28,WebBrowser,137,0.89,0,Tablet
8289,1046,3,2025-01-29,SmartTV,80,0.72,1,TV
8290,1239,7,2024-10-06,StreamMax,82,0.68,0,Tablet
8291,1069,1,2025-01-27,StreamMax,35,0.32,0,Mobile
8292,230,3,2025-02-15,StreamMax,54,0.4,0,Mobile
8293,1081,11,2024-08-25,WebBrowser,93,0.95,0,Tablet
8294,1919,3,2025-04-26,SmartTV,52,0.58,1,TV
8295,1,14,2024-11-24,TabletApp,30,0.32,0,Mobile
8296,129,14,2025-02-26,StreamMax,107,0.76,0,Desktop
8297,242,1,2024-08-02,TabletApp,42,0.31,0,Mobile
8298,1243,10,2024-06-21,MobileApp,90,0.71,0,Tablet
8299,1732,10,2024-12-29,SmartTV,56,0.46,0,TV
8300,1281,1,2024-10-14,MobileApp,98,0.79,0,Desktop
8301,342,1,2024-07-03,MobileApp,95,0.74,0,Tablet
8302,1950,14,2024-10-06,MobileApp,62,0.54,0,Mobile
8303,1044,14,2024-09-12,StreamMax,115,0.78,0,TV
8304,1664,6,2025-02-01,WebBrowser,49,0.51,1,Tablet
8305,587,1,2024-11-14,SmartTV,101,0.66,0,Mobile
8306,1543,6,2025-04-28,WebBrowser,81,0.7,1,Mobile
8307,660,6,2024-12-10,WebBrowser,75,0.69,0,Mobile
8308,529,13,2024-07-30,StreamMax,124,0.96,1,TV
8309,933,4,2024-06-08,StreamMax,27,0.31,0,Desktop
8310,938,8,2024-11-19,StreamMax,70,0.71,0,Tablet
8311,469,10,2024-08-01,TabletApp,127,0.83,0,TV
8312,74,3,2024-07-17,WebBrowser,59,0.59,0,TV
8313,609,12,2024-08-26,SmartTV,64,0.54,0,TV
8314,29,2,2025-04-10,WebBrowser,46,0.51,0,TV
8315,575,8,2024-10-19,TabletApp,26,0.3,0,Desktop
8316,1062,8,2024-08-11,SmartTV,113,0.87,1,Tablet
8317,24,2,2025-02-14,WebBrowser,68,0.46,0,TV
8318,1110,1,2025-02-12,MobileApp,59,0.46,0,Mobile
8319,366,15,2024-12-16,WebBrowser,72,0.46,0,Desktop
8320,529,5,2025-03-31,StreamMax,109,0.73,0,TV
8321,391,3,2025-03-01,MobileApp,74,0.68,0,TV
8322,248,1,2025-01-15,TabletApp,48,0.32,0,Tablet
8323,626,15,2024-09-17,WebBrowser,104,0.99,0,Desktop
8324,903,7,2024-11-28,WebBrowser,109,0.71,0,Mobile
8325,1136,6,2024-07-06,StreamMax,43,0.33,0,Mobile
8326,1193,3,2024-08-20,MobileApp,82,0.71,1,Tablet
8327,444,10,2024-10-14,MobileApp,82,0.55,0,Desktop
8328,308,8,2025-02-24,SmartTV,80,0.53,1,Mobile
8329,1311,1,2024-10-11,WebBrowser,99,0.64,0,Tablet
8330,1078,14,2024-06-16,SmartTV,81,0.56,0,Mobile
8331,601,4,2025-01-23,WebBrowser,134,0.87,0,Mobile
8332,50,8,2024-09-10,MobileApp,28,0.3,0,Desktop
8333,973,13,2024-11-14,MobileApp,144,0.98,0,Desktop
8334,1279,1,2024-11-04,MobileApp,104,0.69,0,Mobile
8335,86,10,2024-08-15,SmartTV,91,0.73,0,Desktop
8336,145,11,2024-10-30,WebBrowser,83,0.83,1,Desktop
8337,962,12,2024-06-16,MobileApp,36,0.36,0,Tablet
8338,257,11,2024-07-29,TabletApp,66,0.64,0,Mobile
8339,779,6,2025-01-03,SmartTV,135,0.89,0,Tablet
8340,1249,8,2024-10-03,MobileApp,40,0.36,1,Desktop
8341,1742,1,2025-04-01,MobileApp,101,0.69,1,TV
8342,1715,2,2025-02-17,TabletApp,106,0.78,0,Desktop
8343,1002,6,2024-10-14,SmartTV,115,0.97,0,Mobile
8344,678,15,2024-06-09,TabletApp,38,0.41,1,TV
8345,1292,1,2024-09-16,SmartTV,120,0.97,0,Tablet
8346,764,12,2024-06-07,TabletApp,100,0.73,0,Desktop
8347,967,6,2024-12-08,StreamMax,43,0.36,0,Desktop
8348,365,13,2025-02-15,MobileApp,58,0.62,0,Desktop
8349,1334,6,2024-07-16,MobileApp,49,0.45,0,Desktop
8350,1034,8,2025-01-14,SmartTV,108,0.88,0,Desktop
8351,862,1,2025-04-30,WebBrowser,68,0.78,1,Tablet
8352,1937,6,2025-01-15,SmartTV,132,0.95,0,Desktop
8353,1870,11,2025-01-19,StreamMax,49,0.33,0,TV
8354,1253,9,2024-08-19,StreamMax,95,0.8,0,TV
8355,1041,1,2025-01-07,SmartTV,71,0.81,0,Desktop
8356,1798,15,2024-07-22,MobileApp,103,0.76,0,Tablet
8357,1051,3,2025-04-02,WebBrowser,113,0.92,0,Tablet
8358,1467,3,2024-11-14,WebBrowser,72,0.54,0,Mobile
8359,476,8,2024-10-09,TabletApp,47,0.39,0,TV
8360,1939,9,2025-03-02,StreamMax,53,0.56,0,TV
8361,1701,6,2024-12-09,SmartTV,80,0.9,0,TV
8362,1728,2,2024-08-27,MobileApp,57,0.54,0,Mobile
8363,1446,8,2024-08-18,TabletApp,64,0.59,0,TV
8364,50,11,2024-11-13,TabletApp,88,0.62,0,Desktop
8365,1554,14,2024-11-24,TabletApp,41,0.41,0,Tablet
8366,185,5,2024-07-14,WebBrowser,49,0.34,1,Mobile
8367,1062,1,2025-01-03,MobileApp,79,0.6,0,Mobile
8368,1737,7,2025-03-24,WebBrowser,117,0.88,0,Mobile
8369,325,8,2024-07-12,TabletApp,68,0.49,0,Desktop
8370,1621,7,2024-11-30,StreamMax,71,0.54,0,Desktop
8371,828,14,2025-01-03,TabletApp,57,0.61,1,Mobile
8372,1360,2,2024-06-03,WebBrowser,73,0.67,0,Desktop
8373,1426,12,2024-10-21,StreamMax,55,0.6,0,Mobile
8374,1890,5,2024-12-30,StreamMax,47,0.46,0,TV
8375,699,7,2025-01-20,TabletApp,88,0.79,0,Desktop
8376,1061,12,2024-07-22,StreamMax,110,0.92,0,TV
8377,791,6,2025-03-26,TabletApp,121,0.99,0,Mobile
8378,1260,12,2024-07-25,SmartTV,40,0.32,0,Tablet
8379,210,8,2025-01-20,SmartTV,67,0.76,0,Mobile
8380,1798,14,2024-07-06,SmartTV,61,0.43,0,Desktop
8381,6,1,2024-12-28,MobileApp,138,0.93,0,TV
8382,1267,9,2025-04-12,WebBrowser,95,0.64,0,Mobile
8383,592,6,2024-07-01,WebBrowser,90,0.92,1,TV
8384,402,8,2024-10-09,TabletApp,80,0.55,0,Desktop
8385,1531,7,2024-06-16,WebBrowser,72,0.65,0,TV
8386,879,15,2024-07-25,TabletApp,88,0.57,1,Desktop
8387,1372,13,2024-11-09,TabletApp,39,0.31,1,Mobile
8388,347,14,2025-02-10,WebBrowser,37,0.32,1,Tablet
8389,1437,4,2025-01-30,SmartTV,53,0.58,1,Tablet
8390,1400,1,2025-02-11,MobileApp,110,0.87,1,TV
8391,1138,6,2024-06-29,WebBrowser,41,0.38,1,Mobile
8392,1093,6,2024-12-15,SmartTV,80,0.7,0,Desktop
8393,1473,8,2025-03-10,TabletApp,120,0.83,0,Tablet
8394,1961,14,2024-11-13,SmartTV,68,0.7,0,TV
8395,1613,1,2025-01-26,TabletApp,47,0.39,1,Mobile
8396,1686,11,2024-08-21,SmartTV,66,0.64,0,Mobile
8397,1232,4,2024-12-12,TabletApp,67,0.52,0,Tablet
8398,940,14,2024-09-03,WebBrowser,32,0.32,0,Desktop
8399,547,8,2024-08-25,SmartTV,75,0.49,1,TV
8400,1775,7,2024-07-01,WebBrowser,27,0.31,0,Tablet
8401,259,15,2024-10-16,TabletApp,33,0.32,0,Desktop
8402,108,8,2024-06-16,WebBrowser,85,0.77,0,TV
8403,1829,1,2025-04-04,WebBrowser,113,0.89,0,Desktop
8404,820,10,2025-02-10,MobileApp,64,0.41,0,Mobile
8405,927,11,2025-02-07,WebBrowser,47,0.46,0,Tablet
8406,911,2,2025-03-03,MobileApp,78,0.84,0,TV
8407,1482,2,2024-12-27,TabletApp,72,0.67,0,Desktop
8408,844,15,2025-03-26,WebBrowser,45,0.35,0,Desktop
8409,1418,1,2025-02-17,StreamMax,68,0.57,0,Tablet
8410,1928,7,2025-02-04,MobileApp,137,0.89,0,Tablet
8411,1319,3,2025-03-02,StreamMax,91,0.82,1,Desktop
8412,38,9,2024-08-06,SmartTV,92,0.93,0,Desktop
8413,1894,12,2024-08-19,TabletApp,84,0.96,1,Tablet
8414,1750,14,2024-12-11,TabletApp,83,0.79,0,TV
8415,179,6,2024-07-03,MobileApp,136,0.9,0,TV
8416,229,7,2024-12-26,MobileApp,41,0.37,0,Desktop
8417,1406,7,2024-12-07,StreamMax,59,0.63,0,Tablet
8418,1166,6,2024-12-30,MobileApp,77,0.54,1,Mobile
8419,1712,1,2024-12-26,StreamMax,91,0.59,0,Desktop
8420,908,8,2024-09-16,WebBrowser,96,0.69,0,Mobile
8421,417,8,2025-01-20,MobileApp,92,0.96,0,Desktop
8422,1894,10,2024-07-07,WebBrowser,100,0.76,0,TV
8423,1093,1,2025-04-21,WebBrowser,38,0.31,0,Desktop
8424,1215,1,2025-03-28,SmartTV,46,0.32,1,Desktop
8425,1779,3,2025-03-08,SmartTV,113,0.99,0,Desktop
8426,1392,1,2024-07-03,SmartTV,71,0.71,0,Desktop
8427,1519,10,2024-08-11,StreamMax,69,0.63,0,TV
8428,22,7,2025-04-11,SmartTV,32,0.32,0,Mobile
8429,581,6,2025-03-04,WebBrowser,147,0.97,0,Mobile
8430,1099,15,2025-01-01,SmartTV,89,0.64,0,TV
8431,763,1,2025-03-17,StreamMax,73,0.66,1,Mobile
8432,808,1,2025-01-14,SmartTV,80,0.55,0,Desktop
8433,577,2,2024-09-16,WebBrowser,141,0.99,0,TV
8434,1077,6,2024-10-28,StreamMax,96,0.74,0,TV
8435,785,1,2025-02-14,StreamMax,78,0.84,0,Desktop
8436,1970,6,2024-12-25,StreamMax,74,0.54,0,Tablet
8437,741,12,2025-02-12,TabletApp,61,0.54,0,Desktop
8438,271,13,2024-08-28,TabletApp,73,0.71,0,TV
8439,1845,10,2024-12-10,MobileApp,55,0.46,1,Tablet
8440,502,1,2025-01-05,WebBrowser,70,0.61,0,Tablet
8441,127,8,2024-12-20,WebBrowser,57,0.38,1,Mobile
8442,1313,14,2024-07-12,WebBrowser,65,0.68,1,Desktop
8443,180,3,2024-06-29,WebBrowser,69,0.53,0,Desktop
8444,1990,3,2025-01-17,StreamMax,90,0.87,1,Tablet
8445,1893,13,2025-02-18,WebBrowser,102,0.93,0,Tablet
8446,130,14,2024-09-07,WebBrowser,79,0.61,1,Tablet
8447,1529,12,2024-07-28,WebBrowser,55,0.48,0,Desktop
8448,171,12,2025-01-23,TabletApp,46,0.52,0,Tablet
8449,1980,9,2024-06-07,SmartTV,36,0.34,0,Desktop
8450,1773,7,2024-12-19,MobileApp,42,0.33,0,TV
8451,1781,1,2024-07-29,StreamMax,38,0.42,0,Desktop
8452,51,1,2025-04-20,MobileApp,96,0.92,1,Desktop
8453,1519,6,2025-04-02,MobileApp,121,0.81,1,Desktop
8454,1157,2,2024-09-09,StreamMax,109,0.94,1,Mobile
8455,418,1,2024-08-27,MobileApp,54,0.53,0,Mobile
8456,283,5,2024-08-06,SmartTV,73,0.49,0,Tablet
8457,822,1,2024-10-16,TabletApp,108,0.71,0,TV
8458,890,6,2025-04-08,TabletApp,34,0.32,0,Desktop
8459,1200,6,2025-04-07,SmartTV,86,0.71,0,Desktop
8460,1303,1,2024-08-26,WebBrowser,87,0.84,0,Tablet
8461,1505,1,2025-03-09,SmartTV,64,0.43,0,Tablet
8462,154,3,2024-09-04,TabletApp,69,0.57,0,TV
8463,407,5,2024-08-13,SmartTV,105,0.75,1,Desktop
8464,540,1,2025-02-21,MobileApp,73,0.47,1,Mobile
8465,1925,5,2024-11-09,SmartTV,123,0.98,0,TV
8466,1520,9,2024-11-16,MobileApp,56,0.49,0,Tablet
8467,148,14,2024-12-31,MobileApp,58,0.43,0,Mobile
8468,945,8,2024-09-20,SmartTV,87,0.78,0,TV
8469,31,1,2025-01-19,SmartTV,47,0.5,0,Tablet
8470,1328,2,2025-02-17,WebBrowser,64,0.73,0,Mobile
8471,1296,2,2025-03-08,MobileApp,115,0.84,0,TV
8472,86,3,2024-06-13,MobileApp,94,0.87,0,Desktop
8473,1782,13,2025-01-09,TabletApp,118,0.84,0,Desktop
8474,1959,6,2024-06-01,StreamMax,133,0.89,0,Tablet
8475,43,2,2024-09-28,StreamMax,73,0.66,0,Mobile
8476,25,2,2024-07-16,StreamMax,35,0.38,0,Desktop
8477,1815,12,2024-08-26,MobileApp,33,0.38,1,Tablet
8478,685,7,2024-07-29,WebBrowser,92,0.92,0,Desktop
8479,585,6,2024-06-29,MobileApp,118,0.86,0,Desktop
8480,1890,8,2024-12-05,TabletApp,64,0.56,0,Tablet
8481,183,14,2024-11-10,MobileApp,82,0.76,1,Mobile
8482,1356,4,2024-09-11,MobileApp,147,0.96,0,TV
8483,1875,14,2025-02-02,TabletApp,63,0.53,0,Desktop
8484,309,3,2024-10-28,WebBrowser,131,0.95,0,Tablet
8485,525,2,2025-02-17,StreamMax,54,0.49,1,Mobile
8486,1528,1,2025-01-13,WebBrowser,93,0.97,0,Tablet
8487,1511,10,2025-01-07,SmartTV,57,0.62,0,Mobile
8488,224,1,2025-04-12,StreamMax,59,0.45,0,Mobile
8489,1722,5,2024-08-29,WebBrowser,58,0.44,0,TV
8490,1127,1,2024-08-02,MobileApp,115,0.96,0,Mobile
8491,1348,5,2024-10-22,TabletApp,71,0.61,0,Mobile
8492,951,3,2025-03-24,SmartTV,94,0.94,0,TV
8493,307,12,2025-03-10,TabletApp,109,0.8,0,Mobile
8494,210,7,2025-01-03,WebBrowser,43,0.39,0,Desktop
8495,292,13,2024-10-12,StreamMax,57,0.46,0,Tablet
8496,1374,15,2025-04-17,TabletApp,56,0.44,0,TV
8497,546,13,2024-06-15,SmartTV,67,0.53,0,Tablet
8498,287,2,2024-07-15,StreamMax,99,0.69,0,Tablet
8499,2000,11,2024-08-11,StreamMax,84,0.6,1,TV
8500,967,3,2025-01-01,WebBrowser,147,0.98,0,Tablet
8501,323,9,2025-02-22,MobileApp,73,0.59,0,TV
8502,1585,12,2024-08-19,StreamMax,79,0.52,0,Tablet
8503,730,10,2024-08-25,TabletApp,70,0.55,0,Desktop
8504,1607,10,2024-11-15,MobileApp,58,0.45,0,Desktop
8505,730,1,2025-04-03,SmartTV,96,0.65,0,TV
8506,1661,2,2024-07-03,WebBrowser,79,0.72,0,Tablet
8507,1826,11,2024-10-05,WebBrowser,49,0.37,0,TV
8508,663,3,2025-02-19,StreamMax,104,0.76,1,TV
8509,1839,15,2024-07-23,TabletApp,33,0.38,0,Mobile
8510,1366,6,2024-11-20,SmartTV,123,0.93,0,Tablet
8511,1983,1,2025-03-09,StreamMax,56,0.55,0,Mobile
8512,399,13,2024-06-08,SmartTV,59,0.58,0,Mobile
8513,654,1,2025-01-24,MobileApp,64,0.68,0,Mobile
8514,228,2,2024-07-16,MobileApp,119,0.94,1,Tablet
8515,126,1,2024-09-10,StreamMax,81,0.57,0,Desktop
8516,1533,7,2025-01-28,SmartTV,70,0.73,0,TV
8517,1978,6,2024-07-02,SmartTV,75,0.58,0,Mobile
8518,1543,4,2024-10-15,StreamMax,55,0.43,0,Mobile
8519,1307,5,2024-07-24,SmartTV,74,0.54,0,Desktop
8520,781,11,2024-08-24,MobileApp,40,0.45,0,TV
8521,1590,9,2025-04-29,TabletApp,39,0.42,0,Desktop
8522,1772,3,2025-04-13,TabletApp,88,0.57,0,Desktop
8523,593,1,2025-03-31,WebBrowser,88,0.58,0,TV
8524,544,14,2024-10-19,StreamMax,37,0.35,1,Mobile
8525,105,6,2024-12-13,StreamMax,42,0.4,0,TV
8526,1568,1,2024-12-29,StreamMax,39,0.44,0,Desktop
8527,45,9,2024-08-21,SmartTV,75,0.74,0,TV
8528,1435,8,2024-08-18,StreamMax,65,0.65,0,Mobile
8529,1010,4,2024-06-07,MobileApp,91,0.93,0,TV
8530,1440,14,2024-09-10,SmartTV,61,0.58,0,Desktop
8531,368,15,2024-08-26,StreamMax,104,0.72,0,Desktop
8532,1834,1,2025-04-03,SmartTV,127,0.99,1,Mobile
8533,573,8,2024-09-26,TabletApp,142,0.93,1,Mobile
8534,114,3,2024-09-19,SmartTV,44,0.32,1,Tablet
8535,408,9,2024-06-11,MobileApp,74,0.81,0,Tablet
8536,679,3,2024-12-30,WebBrowser,124,0.86,1,Desktop
8537,1140,3,2024-08-06,SmartTV,56,0.46,0,Mobile
8538,973,10,2024-07-17,MobileApp,78,0.52,0,Mobile
8539,1507,4,2024-09-07,SmartTV,95,0.72,0,TV
8540,228,8,2025-01-04,StreamMax,99,1.0,0,TV
8541,1885,1,2024-12-28,MobileApp,133,0.97,1,Desktop
8542,1525,8,2025-02-28,StreamMax,79,0.59,1,Tablet
8543,971,6,2024-12-20,SmartTV,87,0.99,0,Mobile
8544,578,13,2025-02-20,MobileApp,39,0.44,1,TV
8545,547,5,2024-09-19,SmartTV,49,0.34,1,Desktop
8546,1739,1,2025-01-29,TabletApp,116,0.84,0,Desktop
8547,1027,6,2025-02-20,StreamMax,70,0.8,0,Desktop
8548,1274,5,2025-03-17,WebBrowser,51,0.55,0,TV
8549,54,3,2024-12-07,MobileApp,37,0.42,0,TV
8550,1822,13,2024-07-23,SmartTV,128,0.85,0,Desktop
8551,1797,15,2024-10-26,StreamMax,58,0.65,0,Tablet
8552,1678,11,2024-11-05,WebBrowser,108,0.87,0,Desktop
8553,362,1,2025-03-30,MobileApp,135,0.87,0,Mobile
8554,939,3,2024-12-19,TabletApp,77,0.71,0,TV
8555,1434,13,2024-10-31,WebBrowser,74,0.83,0,Mobile
8556,876,6,2025-04-01,TabletApp,127,0.95,0,Desktop
8557,549,1,2024-09-22,SmartTV,52,0.36,1,Tablet
8558,1794,2,2025-04-27,TabletApp,119,0.89,1,Tablet
8559,1799,15,2024-06-22,StreamMax,91,0.74,0,Desktop
8560,1942,2,2025-02-05,StreamMax,45,0.45,0,Mobile
8561,1189,14,2024-09-11,TabletApp,76,0.77,0,Desktop
8562,1073,9,2024-11-13,WebBrowser,84,0.7,0,Tablet
8563,1476,5,2024-12-17,TabletApp,44,0.46,0,Mobile
8564,1026,8,2024-06-01,MobileApp,107,0.92,0,TV
8565,1317,1,2024-07-03,TabletApp,95,0.78,0,Tablet
8566,181,9,2025-01-19,SmartTV,124,0.83,0,Mobile
8567,1493,6,2024-12-03,TabletApp,131,0.95,0,Mobile
8568,1004,3,2025-02-10,StreamMax,89,0.95,0,Desktop
8569,1423,8,2025-02-28,TabletApp,79,0.55,0,Mobile
8570,1754,8,2024-07-17,StreamMax,52,0.47,0,Tablet
